URL,U ID,Domain,Department,Name,Description,Type,Visits,Creation Date,Refresh rate,Last Update Date (data),Last Updated,Category,Keywords,Downloads,Owner,Owner UID,Contact Email,License,Data Provided By,Source Link,Routing & Approval,api_endpoint,System,Does this data have a Location column? (Yes or No),What geographic unit is the data collected?,geometryType,hasAttachments
https://controllerdata.lacity.org/d/d6tm-77r5,d6tm-77r5,controllerdata.lacity.org,Controller,Fund 48S,Financial Data for the Checkbook Explorer. Data since Fiscal Year 2012.,filter,99,03/25/2016 05:15:00 PM +0000,Monthly,07/14/2017 12:18:00 AM +0000,,Purchasing,"checkbook,echeckbook,expenditures,vendors,agencies",67,Controller's Office,se84-jbtc,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/d6tm-77r5.json,FMS,,,,
https://controllerdata.lacity.org/d/isjn-z3bb,isjn-z3bb,controllerdata.lacity.org,Controller,Fund 299,"Balance of all Funds for the City of Los Angeles. Includes General Fund, Reserve Fund, Budget Stabilization Fund, and Special Funds.

Includes descriptions, but does not include financial data for Fire and Police Pensions, City Employees' Retirement Systems, and the Departments of Water and Power, Harbor and Airports since these departments utilize their own financial systems and prepare independent financial statements, which are available on their websites.",filter,129,03/25/2016 06:18:00 PM +0000,Monthly,06/12/2017 07:46:00 PM +0000,,Audits and Reports,"revenue,expenditures,city of los angeles,city of los angeles controller,city of la,city of la controller,ron galperin,comprehensive annual financial report,cafr,net position,asset type,asset type group,activity type,cafr statistical section",38,Controller's Office,se84-jbtc,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/isjn-z3bb.json,FMS,,,,
https://data.lacity.org/d/iieh-5tjn,iieh-5tjn,data.lacity.org,,Bureau of Engineering (BOE) - % of A- Permits in under 60 minutes (Monthly),This dataset contains metrics that measure the operational performance of the Bureau of Engineering. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,chart,296,08/07/2014 09:37:00 PM +0000,,01/07/2015 02:40:00 AM +0000,,A Livable and Sustainable City,"bureau of engineering,boe,performance,metrics",30,Miguel Sangalang,tyhz-nfmm,,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Engineering,,,https://data.lacity.org/resource/iieh-5tjn.json,,,,,
https://data.lacity.org/d/6gfc-jkqr,6gfc-jkqr,data.lacity.org,,Polling Place to Consolidation Mapping,Listing of the poll place locations for the 2013 March primary election. Includes detail listing down to the established precincts with Council District indicator.,map view,426,06/02/2014 03:11:00 PM +0000,,05/30/2014 03:05:00 PM +0000,,A Well Run City,,80,City Clerk OpenData,ika6-27vg,clerk.election@lacity.org,Creative Commons 1.0 Universal (Public Domain Dedication),,,,https://data.lacity.org/resource/6gfc-jkqr.json,,,,,
https://controllerdata.lacity.org/view/246q-bxch,246q-bxch,controllerdata.lacity.org,,"Appropriations, Expenditures and Revenues","Ledger transactions for the City's appropriations, expenditures and revenues are shown in this dataset.",datalens,225,04/06/2015 11:58:00 PM +0000,,06/10/2017 02:06:00 AM +0000,,Budget,,0,Controller's Office,mnkj-bu52,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/246q-bxch.json,,,,,
https://controllerdata.lacity.org/d/tgij-ycbz,tgij-ycbz,controllerdata.lacity.org,Controller,Fund 51D,"Balance of all Funds for the City of Los Angeles. Includes General Fund, Reserve Fund, Budget Stabilization Fund, and Special Funds.

Includes descriptions, but does not include financial data for Fire and Police Pensions, City Employees' Retirement Systems, and the Departments of Water and Power, Harbor and Airports since these departments utilize their own financial systems and prepare independent financial statements, which are available on their websites.",filter,160,03/25/2016 06:32:00 PM +0000,Monthly,06/12/2017 07:46:00 PM +0000,,Audits and Reports,"revenue,expenditures,city of los angeles,city of los angeles controller,city of la,city of la controller,ron galperin,comprehensive annual financial report,cafr,net position,asset type,asset type group,activity type,cafr statistical section",40,Controller's Office,se84-jbtc,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/tgij-ycbz.json,FMS,,,,
https://data.lacity.org/d/72kb-iu5i,72kb-iu5i,data.lacity.org,,Cumulative # of Improved ADA Compliant Polling Places,This dataset contains metrics that measure the operational performance of the City Clerk. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,chart,226,04/15/2015 08:01:00 PM +0000,,04/15/2015 07:37:00 PM +0000,,A Well Run City,"city clerk,clerk,performance,metrics",99,Miguel Sangalang,tyhz-nfmm,,Creative Commons 1.0 Universal (Public Domain Dedication),City Clerk,,,https://data.lacity.org/resource/72kb-iu5i.json,,,,,
https://data.lacity.org/d/evxv-fwyp,evxv-fwyp,data.lacity.org,,Port of Los Angeles - Public Safety and Law Enforcement Graph,Port of Los Angeles - Public Safety and Law Enforcement,chart,296,04/23/2014 08:24:00 PM +0000,,07/10/2017 05:40:00 PM +0000,,A Safe City,public safety,15,Port of Los Angeles,2ib6-ssvz,opendata@portla.org,Creative Commons 1.0 Universal (Public Domain Dedication),Port of Los Angeles,,,https://data.lacity.org/resource/evxv-fwyp.json,,,,,
https://controllerdata.lacity.org/d/bxxx-v33h,bxxx-v33h,controllerdata.lacity.org,Controller,Fund 186,Financial Data for the Checkbook Explorer. Data since Fiscal Year 2012.,filter,134,03/25/2016 05:12:00 PM +0000,Monthly,07/14/2017 12:18:00 AM +0000,,Purchasing,"checkbook,echeckbook,expenditures,vendors,agencies",51,Controller's Office,se84-jbtc,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/bxxx-v33h.json,FMS,,,,
https://controllerdata.lacity.org/d/cf8m-qju3,cf8m-qju3,controllerdata.lacity.org,Controller,DWP Spend FY14-15,Financial Data for the Checkbook Explorer. Data since Fiscal Year 2012.,filter,168,11/30/2015 07:44:00 PM +0000,Monthly,07/14/2017 12:18:00 AM +0000,,Purchasing,"checkbook,echeckbook,expenditures,vendors,agencies",9,JuanSVas,yv94-nsgm,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/cf8m-qju3.json,FMS,,,,
https://controllerdata.lacity.org/d/x53j-sr32,x53j-sr32,controllerdata.lacity.org,Controller,Fund 53U,"Balance of all Funds for the City of Los Angeles. Includes General Fund, Reserve Fund, Budget Stabilization Fund, and Special Funds.

Includes descriptions, but does not include financial data for Fire and Police Pensions, City Employees' Retirement Systems, and the Departments of Water and Power, Harbor and Airports since these departments utilize their own financial systems and prepare independent financial statements, which are available on their websites.",filter,105,03/25/2016 08:09:00 PM +0000,Monthly,06/12/2017 07:46:00 PM +0000,,Audits and Reports,"revenue,expenditures,city of los angeles,city of los angeles controller,city of la,city of la controller,ron galperin,comprehensive annual financial report,cafr,net position,asset type,asset type group,activity type,cafr statistical section",40,Controller's Office,se84-jbtc,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/x53j-sr32.json,FMS,,,,
https://controllerdata.lacity.org/d/hdis-hqqz,hdis-hqqz,controllerdata.lacity.org,Controller,Small Asphalt Repairs,"For an interactive view of this data, visit http://www.controlpanel.la/cafr/. This dataset includes metrics collected by the Controller's office as part of the Comprehensive Annual Financial Report (CAFR). Metrics are provided by the various departments and each department is responsible for the accuracy of their individual metrics.",chart,170,09/08/2015 11:42:00 PM +0000,Annual,02/25/2017 01:30:00 AM +0000,,Statistics,"operating indicators,metrics,indicators,cafr",50,Controller's Office,mnkj-bu52,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/hdis-hqqz.json,CAFR,,,,
https://controllerdata.lacity.org/d/393r-wk8s,393r-wk8s,controllerdata.lacity.org,Controller,Fund 910,"Balance of all Funds for the City of Los Angeles. Includes General Fund, Reserve Fund, Budget Stabilization Fund, and Special Funds.

Includes descriptions, but does not include financial data for Fire and Police Pensions, City Employees' Retirement Systems, and the Departments of Water and Power, Harbor and Airports since these departments utilize their own financial systems and prepare independent financial statements, which are available on their websites.",filter,111,03/25/2016 09:10:00 PM +0000,Monthly,06/12/2017 07:46:00 PM +0000,,Audits and Reports,"revenue,expenditures,city of los angeles,city of los angeles controller,city of la,city of la controller,ron galperin,comprehensive annual financial report,cafr,net position,asset type,asset type group,activity type,cafr statistical section",37,Controller's Office,se84-jbtc,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/393r-wk8s.json,FMS,,,,
https://controllerdata.lacity.org/d/tant-jhxj,tant-jhxj,controllerdata.lacity.org,Controller,Fund 567,"Balance of all Funds for the City of Los Angeles. Includes General Fund, Reserve Fund, Budget Stabilization Fund, and Special Funds.

Includes descriptions, but does not include financial data for Fire and Police Pensions, City Employees' Retirement Systems, and the Departments of Water and Power, Harbor and Airports since these departments utilize their own financial systems and prepare independent financial statements, which are available on their websites.",filter,128,03/25/2016 05:16:00 PM +0000,Monthly,06/12/2017 07:46:00 PM +0000,,Audits and Reports,"revenue,expenditures,city of los angeles,city of los angeles controller,city of la,city of la controller,ron galperin,comprehensive annual financial report,cafr,net position,asset type,asset type group,activity type,cafr statistical section",34,Controller's Office,se84-jbtc,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/tant-jhxj.json,FMS,,,,
https://controllerdata.lacity.org/d/5rxk-q8f7,5rxk-q8f7,controllerdata.lacity.org,Controller,Fund 42J,"Balance of all Funds for the City of Los Angeles. Includes General Fund, Reserve Fund, Budget Stabilization Fund, and Special Funds.

Includes descriptions, but does not include financial data for Fire and Police Pensions, City Employees' Retirement Systems, and the Departments of Water and Power, Harbor and Airports since these departments utilize their own financial systems and prepare independent financial statements, which are available on their websites.",filter,139,03/25/2016 07:46:00 PM +0000,Monthly,06/12/2017 07:46:00 PM +0000,,Audits and Reports,"revenue,expenditures,city of los angeles,city of los angeles controller,city of la,city of la controller,ron galperin,comprehensive annual financial report,cafr,net position,asset type,asset type group,activity type,cafr statistical section",37,Controller's Office,se84-jbtc,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/5rxk-q8f7.json,FMS,,,,
https://data.lacity.org/d/jpsk-qz4z,jpsk-qz4z,data.lacity.org,,"El Pueblo - # of cultural, traditional, and informational event attendees (Monthly)",This dataset contains metrics that measure the operational performance of the El Pueblo. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making.  Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,chart,210,08/28/2014 06:09:00 PM +0000,,04/22/2015 06:25:00 PM +0000,,,el pueblo,35,Miguel Sangalang,tyhz-nfmm,,Creative Commons 1.0 Universal (Public Domain Dedication),El Pueblo,,,https://data.lacity.org/resource/jpsk-qz4z.json,,,,,
https://data.lacity.org/d/cqar-3ey5,cqar-3ey5,data.lacity.org,,Rec and Parks - Location Type Pie Chart,"The Department of Recreation and Parks' Facility and Park Information dataset provide information such as facilities and parks' addresses, contact phone numbers, websites, and mapping info by categories: beaches, camps, dog parks, equestrian centers, gardens, golf courses, lakes, museums, public computer centers, recreation centers, rental facilities, senior centers, skate parks, swimming pools, tennis courts, and theatres; and amenities: baseball/softball fields, basketball courts, hiking trails, outdoor fitness equipment, swimming pools with diving boards and universally accessible playgrounds.",chart,224,05/28/2014 12:35:00 AM +0000,,06/18/2015 05:49:00 PM +0000,,A Livable and Sustainable City,"department of recreation and parks,facility,park,beaches,camps,dog parks,equestrian centers,gardens,golf courses,lakes,museums,public computer centers,recreation centers,rental facilities,senior centers,skate parks,swimming pools,tennis courts,theatre,baseball/softball fields,basketball courts,hiking trails,outdoor fitness equipment,universally accessible playgrounds",19,Information Technology Agency,ea2j-g9m4,,Creative Commons 1.0 Universal (Public Domain Dedication),Department of Recreation and Parks,,,https://data.lacity.org/resource/cqar-3ey5.json,,,,,
